Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,Volatility_20,Cum_Return
2023-03-08,RETAILCO,Retail,496.1,497.66,488.69,495.2,885456,-0.0007667783203518796,499.146,,0.34979381833992856,-14.221375368092836
2023-03-09,RETAILCO,Retail,490.61,489.03,485.31,487.2,611192,-0.016155088852988664,497.9815,,0.3506474174706744,-15.607136670708465
2023-03-10,RETAILCO,Retail,476.76,477.45,470.22,475.7,2549201,-0.02360426929392445,495.971,524.1347999999999,0.3551973523755524,-17.599168543218425
2023-03-13,RETAILCO,Retail,470.2,471.06,468.02,469.35,1513528,-0.013348749211687938,494.534,521.9758,0.3384512029681565,-18.699116577169573
2023-03-14,RETAILCO,Retail,446.58,450.49,445.34,446.53,885989,-0.04862043251305004,492.419,519.6006,0.37219439310716723,-22.652000692880648
2023-03-15,RETAILCO,Retail,446.54,448.59,440.78,446.6,1774486,0.00015676438313216856,489.9045,517.3252,0.3645597554444207,-22.63987528148276
2023-03-16,RETAILCO,Retail,448.1,448.63,447.15,448.5,1718255,0.004254366323331871,487.26149999999996,515.2252000000001,0.36251616382236895,-22.310756972111545
2023-03-17,RETAILCO,Retail,457.71,460.9,457.87,458.05,1138911,0.021293199554069053,484.25750000000005,513.0262,0.34753854281695,-20.656504417114142
2023-03-20,RETAILCO,Retail,469.15,470.96,463.04,468.55,1381602,0.02292326165265801,482.2415,511.00419999999997,0.35890511614059306,-18.83769270743114
2023-03-21,RETAILCO,Retail,460.34,459.71,456.46,459.61,663581,-0.019080140860100347,479.64750000000004,508.55559999999997,0.3611234708364936,-20.3862809631041
2023-03-22,RETAILCO,Retail,448.32,452.16,445.36,446.84,3075101,-0.027784425926328904,476.86050000000006,505.97700000000003,0.3676339179602153,-22.598302442404293
2023-03-23,RETAILCO,Retail,449.15,450.06,440.49,448.15,1516247,0.0029316981469877934,474.241,503.86839999999995,0.36885910767955865,-22.371384029100984
2023-03-24,RETAILCO,Retail,445.06,448.13,439.11,446.51,975148,-0.003659489010375938,472.28200000000004,501.601,0.35740369933563293,-22.655465096137185
2023-03-27,RETAILCO,Retail,438.92,443.06,435.71,440.32,1045626,-0.013863071375781022,469.37250000000006,499.3118,0.3402173587038622,-23.727697904036027
2023-03-28,RETAILCO,Retail,441.3,448.91,436.65,439.85,767280,-0.0010674055232557933,466.2325000000001,497.2328,0.33661019054668445,-23.809111380564683
2023-03-29,RETAILCO,Retail,445.05,453.6,439.86,443.18,1645127,0.007570762760031879,462.9719999999999,495.249,0.3341708446038631,-23.23228823835094
2023-03-30,RETAILCO,Retail,451.37,452.14,447.19,451.08,871766,0.017825714156775918,461.1379999999999,493.62520000000006,0.3194554158304602,-21.863848952018017
2023-03-31,RETAILCO,Retail,443.56,444.83,438.87,442.35,2116211,-0.019353551476456454,459.29799999999994,491.7178,0.320495808558357,-23.376060973497303
2023-04-03,RETAILCO,Retail,453.13,453.34,447.88,451.5,2610821,0.020684977958630002,458.03249999999997,490.21979999999996,0.33198695073983703,-21.79109648363069
2023-04-04,RETAILCO,Retail,453.77,459.9,449.11,453.93,1914836,0.005382059800664418,455.95,488.76099999999997,0.29497992508202936,-21.370171487961187
2023-04-05,RETAILCO,Retail,451.84,451.32,449.28,449.51,3121733,-0.009737184147335487,453.66549999999995,487.33639999999997,0.2953079333562138,-22.13580460765633
2023-04-06,RETAILCO,Retail,450.29,453.72,449.93,450.5,762552,0.002202398166892827,451.83050000000003,485.5608,0.2930129271392293,-21.96431664645764
2023-04-07,RETAILCO,Retail,441.59,441.03,439.03,439.85,1658190,-0.023640399556048797,450.038,483.50480000000005,0.2930454323266938,-23.809111380564683
2023-04-10,RETAILCO,Retail,437.05,437.83,436.63,437.57,2203781,-0.0051835853131749765,448.44899999999996,481.245,0.29092248917114694,-24.204053351810153
2023-04-11,RETAILCO,Retail,436.98,440.97,433.25,438.65,1658508,0.002468176520328047,448.055,479.16420000000005,0.23697333464283446,-24.016975575957044
2023-04-12,RETAILCO,Retail,442.13,445.71,441.53,443.75,1034482,0.011626581557049986,447.9125,477.18120000000005,0.24103971144725905,-23.133552745539575
2023-04-13,RETAILCO,Retail,440.08,443.45,439.55,440.16,1801747,-0.008090140845070315,447.4955,475.2122,0.24198810260829431,-23.755413130088332
2023-04-14,RETAILCO,Retail,426.55,432.09,419.77,426.78,1570359,-0.0303980370774265,445.93199999999996,473.29720000000003,0.24878461128267765,-26.07309890871298
2023-04-17,RETAILCO,Retail,417.43,418.7,417.89,418.22,1063556,-0.020057172313604044,443.41549999999995,471.3614,0.2348291305557167,-27.55586350251168
2023-04-18,RETAILCO,Retail,410.72,411.35,404.89,409.64,482903,-0.02051551814834307,440.91700000000003,469.31840000000005,0.23597758609480915,-29.04209249956695
2023-04-19,RETAILCO,Retail,411.4,413.21,410.95,412.41,4598502,0.006762034957523699,439.1955,467.47520000000003,0.22455184137349934,-28.56227264853628
2023-04-20,RETAILCO,Retail,418.05,418.94,415.33,416.49,548173,0.009893067578380599,437.6125,465.5952,0.2286847129587501,-27.85553438420232
2023-04-21,RETAILCO,Retail,422.5,422.98,420.59,421.05,1182612,0.010948642224303029,436.33949999999993,463.69800000000004,0.23440559176285775,-27.06565044171141
2023-04-24,RETAILCO,Retail,413.76,414.55,412.57,413.74,1836806,-0.017361358508490632,435.0105,462.01099999999997,0.23690564244097964,-28.331889831976433
2023-04-25,RETAILCO,Retail,408.25,415.05,404.58,408.55,1405556,-0.012544109827427818,433.4455,460.4054,0.2391546204145366,-29.230902477048325
2023-04-26,RETAILCO,Retail,415.56,417.32,410.87,415.55,724108,0.01713376575694525,432.064,458.7786,0.24733537131224037,-28.018361337259645
2023-04-27,RETAILCO,Retail,405.39,408.88,399.35,405.42,1814176,-0.024377331247743994,429.78100000000006,456.8598,0.2453427164998014,-29.77308158669668
2023-04-28,RETAILCO,Retail,401.31,404.83,399.32,401.84,849172,-0.00883034877411093,427.7554999999999,454.534,0.24008266035384215,-30.39320976961718
2023-05-01,RETAILCO,Retail,388.06,390.47,380.82,387.38,1257138,-0.03598447143141548,424.54949999999997,452.10420000000005,0.24489120427627226,-32.89797332409492
2023-05-02,RETAILCO,Retail,394.43,398.82,388.37,394.44,1327884,0.01822499870927774,421.575,449.7632,0.25776680606312535,-31.67503897453663
2023-05-03,RETAILCO,Retail,399.11,403.69,396.89,400.23,924299,0.01467903863705522,419.111,447.71619999999996,0.26851478040844123,-30.672094231768565
2023-05-04,RETAILCO,Retail,397.45,397.71,390.33,396.34,821520,-0.009719411338480533,416.40299999999996,445.6322,0.2672210168191783,-31.345920665165426
2023-05-05,RETAILCO,Retail,387.4,391.98,386.11,387.64,1552768,-0.021950850280062495,413.7925,443.67119999999994,0.26582619852780903,-32.85293608175991
2023-05-08,RETAILCO,Retail,380.68,381.95,379.12,381.26,1101610,-0.016458569807037415,410.977,441.32620000000003,0.26827631189556456,-33.95808072059587
2023-05-09,RETAILCO,Retail,398.04,399.38,389.51,396.07,967502,0.03884488275717368,408.848,439.1946,0.3122797470827466,-31.392690109128697
2023-05-10,RETAILCO,Retail,414.69,416.28,411.83,415.81,1138778,0.04983967480495877,407.451,437.34299999999996,0.36425089849509706,-27.973324094924646
2023-05-11,RETAILCO,Retail,410.82,414.25,404.8,410.59,820316,-0.012553810634664986,405.9725,435.7996,0.3654212502489597,-28.877533344881346
2023-05-12,RETAILCO,Retail,422.63,426.64,420.9,423.04,564236,0.03032221924547618,405.7855,434.6774,0.36907317683839613,-26.72094231768577
2023-05-15,RETAILCO,Retail,415.67,416.29,411.03,415.25,541221,-0.018414334341906202,405.63700000000006,433.4462,0.36794432737640764,-28.070327386107742
2023-05-16,RETAILCO,Retail,408.59,408.74,401.95,406.56,2735283,-0.02092715231788078,405.483,431.6658,0.3682499818754624,-29.575610601073954
2023-05-17,RETAILCO,Retail,407.87,414.85,405.67,408.15,1616996,0.003910861865407345,405.27000000000004,429.92479999999995,0.36768152423950773,-29.300190542179106
2023-05-18,RETAILCO,Retail,406.26,412.8,404.64,405.0,2795188,-0.007717750826901848,404.6955,428.28079999999994,0.36653998663826604,-29.84583405508401
2023-05-19,RETAILCO,Retail,413.39,413.94,410.31,412.37,2768493,0.01819753086419751,404.2615,427.0142000000001,0.37059334667121213,-28.569201455049363
2023-05-22,RETAILCO,Retail,419.25,421.56,416.15,421.3,1189785,0.021655309552101265,404.6395,426.0532,0.3733144894589475,-27.022345401004667
2023-05-23,RETAILCO,Retail,420.87,424.57,421.23,421.98,1127073,0.0016140517446001645,405.31100000000004,425.5622,0.36978400501065856,-26.90455569028234
2023-05-24,RETAILCO,Retail,433.18,434.8,432.98,433.08,943196,0.026304564197355162,406.1875,425.2918,0.37618083287430404,-24.98181188290317
2023-05-25,RETAILCO,Retail,426.15,430.47,425.01,427.64,479344,-0.012561189618546242,407.2985,424.8746,0.367286276147205,-25.924129568681785
2023-05-26,RETAILCO,Retail,423.53,424.16,423.22,423.47,1119532,-0.009751192591899605,408.38,424.18299999999994,0.3676914545544558,-26.646457647670175
2023-05-29,RETAILCO,Retail,423.98,434.9,424.8,427.44,3700564,0.00937492620492586,410.383,423.36080000000004,0.33817379172147627,-25.958773601247177
2023-05-30,RETAILCO,Retail,429.76,434.89,428.58,430.09,2632780,0.0061997005427660845,412.16549999999995,422.7704,0.33468110794326156,-25.499740169755757
2023-05-31,RETAILCO,Retail,436.78,438.76,436.28,437.49,3199268,0.017205701132321227,414.0285,422.5834,0.33581413818004646,-24.2179109648363
2023-06-01,RETAILCO,Retail,443.89,445.03,441.29,443.93,892580,0.014720336464833395,416.408,422.499,0.3331186506987783,-23.102373116230723
2023-06-02,RETAILCO,Retail,431.74,432.62,426.06,430.3,1219264,-0.030703038767373236,418.541,422.17479999999995,0.34408933007194514,-25.46336393556209
2023-06-05,RETAILCO,Retail,440.93,446.88,433.16,439.61,1612133,0.02163606785963279,421.4585,422.1606,0.33843548506771537,-23.85068421964316
2023-06-06,RETAILCO,Retail,436.17,441.51,436.17,437.15,1101591,-0.005595869065762926,423.5125,422.1066,0.31985502885539774,-24.276805820197467
2023-06-07,RETAILCO,Retail,447.38,446.34,443.21,445.0,1062703,0.01795722292119417,424.97200000000004,422.14300000000003,0.27804604051327597,-22.917027542005886
2023-06-08,RETAILCO,Retail,438.14,439.28,434.62,436.46,824959,-0.019191011235955124,426.2655,421.8506,0.28407533874009233,-24.396327732548063
2023-06-09,RETAILCO,Retail,438.61,448.3,437.76,440.27,532071,0.008729322274664275,427.12699999999995,421.809,0.2665432604134985,-23.73635891217738
2023-06-12,RETAILCO,Retail,451.29,456.74,452.75,453.2,1869564,0.02936834215367834,429.0245,421.843,0.27160767283757903,-21.496622206824867
2023-06-13,RETAILCO,Retail,454.62,456.58,451.62,456.37,1244993,0.006994704324801537,431.515,421.8918,0.2544509532766914,-20.947514290663428
2023-06-14,RETAILCO,Retail,461.63,466.07,460.79,461.38,793259,0.010977934570633563,434.17650000000003,422.1292000000001,0.2549478729803024,-20.079681274900395
2023-06-15,RETAILCO,Retail,487.42,486.83,480.91,486.05,1170439,0.05347002470848339,438.229,422.84020000000004,0.29911120597904,-15.806339857959461
2023-06-16,RETAILCO,Retail,483.53,485.49,482.66,485.05,1389034,-0.0020574015019031444,441.863,423.7442,0.2997874018123186,-15.97956002078641
2023-06-19,RETAILCO,Retail,475.0,476.62,473.36,474.48,3372224,-0.021791567879600016,444.52200000000005,424.4824,0.31350425748827354,-17.810497141867298
2023-06-20,RETAILCO,Retail,472.17,474.47,468.78,472.42,265386,-0.004341595009273336,447.044,425.1578,0.3153532246537165,-18.167330677290828
2023-06-21,RETAILCO,Retail,475.76,480.4,472.14,474.74,1075515,0.004910884382540948,449.12699999999995,425.77759999999995,0.30594956843074295,-17.7654598995323
2023-06-22,RETAILCO,Retail,481.18,479.59,477.51,479.27,1598092,0.009542065130387023,451.7085,426.55979999999994,0.29932401399841635,-16.980772561926205
2023-06-23,RETAILCO,Retail,497.02,500.17,496.71,497.3,657590,0.03761971331399838,455.4,427.9702,0.31340713743995224,-13.857613026156235
2023-06-26,RETAILCO,Retail,503.46,503.42,501.4,502.01,1229921,0.009471144178564206,459.1285,429.64599999999996,0.3134118986722571,-13.041746059241287
2023-06-27,RETAILCO,Retail,521.8,521.96,519.65,520.53,1260070,0.036891695384553946,463.6505,431.86379999999997,0.32927490606360743,-9.833708643686123
2023-06-28,RETAILCO,Retail,536.52,541.0,534.12,534.89,759946,0.027587266824198542,468.52049999999997,434.31339999999994,0.3343978487823328,-7.346267105491078
2023-06-29,RETAILCO,Retail,531.92,537.84,524.6,531.72,796982,-0.005926452167735352,472.90999999999997,436.61800000000005,0.33878843470340386,-7.895375021652507
2023-06-30,RETAILCO,Retail,532.75,539.35,531.18,533.68,1192498,0.0036861506055816395,478.079,438.87059999999997,0.3052992096875772,-7.555863502511695
2023-07-03,RETAILCO,Retail,538.64,545.28,536.87,541.27,385231,0.01422200569629739,483.162,441.4212,0.3029980747474396,-6.2411224666551135
2023-07-04,RETAILCO,Retail,532.6,535.08,530.9,531.25,2457319,-0.018512018031666244,487.867,443.87520000000006,0.31538521301219086,-7.976788498181186
2023-07-05,RETAILCO,Retail,542.05,541.89,540.88,540.92,809183,0.018202352941176336,492.663,446.38259999999997,0.3154686324005842,-6.301749523644551
2023-07-06,RETAILCO,Retail,534.86,537.93,531.13,536.46,1496654,-0.00824521186127325,497.6629999999999,449.00339999999994,0.30423105683116586,-7.074311449852743
2023-07-07,RETAILCO,Retail,538.85,542.0,535.87,539.27,1178800,0.005238041978898655,502.613,451.75199999999995,0.30475859819964324,-6.58756279230902
2023-07-10,RETAILCO,Retail,533.82,534.74,532.29,534.72,1627945,-0.008437331948745408,506.689,454.69879999999995,0.3030339687745881,-7.375714533171651
2023-07-11,RETAILCO,Retail,546.08,549.83,544.75,546.79,1612345,0.022572561340514552,511.2099999999999,457.74580000000003,0.3070431262988744,-5.284947167850341
2023-07-12,RETAILCO,Retail,556.13,562.38,553.62,557.86,875316,0.02024543243292687,516.034,460.89840000000004,0.3094857792578541,-3.367399965355955
2023-07-13,RETAILCO,Retail,536.19,535.42,527.68,535.22,1649526,-0.04058365898254035,518.4925000000001,463.676,0.3131834869989671,-7.289104451758178
2023-07-14,RETAILCO,Retail,513.78,511.66,506.67,511.29,1946952,-0.044710586300960364,519.8045,466.149,0.3591776835254014,-11.434262948207163
2023-07-17,RETAILCO,Retail,508.96,510.61,508.84,509.91,707784,-0.0026990553306343035,521.576,468.722,0.34800224285490167,-11.673306772908354
2023-07-18,RETAILCO,Retail,517.4,521.5,509.19,520.23,3195499,0.020238865682179252,523.9665,471.2052,0.3512634373484696,-9.885674692534197
2023-07-19,RETAILCO,Retail,528.13,528.39,526.11,526.64,647197,0.01232147319454846,526.5615,473.4218,0.3522038085834511,-8.775333448813438
2023-07-20,RETAILCO,Retail,525.37,534.22,520.8,524.5,1389046,-0.0040634968859182274,528.823,475.7,0.3534092592726969,-9.146024597263114
2023-07-21,RETAILCO,Retail,521.24,522.94,520.29,521.49,1934591,-0.005738798856053329,530.0325,477.66900000000004,0.33284774409776974,-9.667417287372238
2023-07-24,RETAILCO,Retail,520.31,524.92,520.32,520.72,1553503,-0.001476538380409953,530.9680000000001,479.77840000000003,0.33211275448921984,-9.800796812748992
2023-07-25,RETAILCO,Retail,518.42,523.96,511.89,518.79,826449,-0.0037064065140576252,530.881,482.02299999999997,0.30583416891297044,-10.13511172700502
2023-07-26,RETAILCO,Retail,539.52,538.12,536.86,537.23,642368,0.03554424719057825,530.998,484.60460000000006,0.3164693537232505,-6.9409319244760015
2023-07-27,RETAILCO,Retail,520.62,519.01,517.96,518.93,1119187,-0.03406362265696272,530.3585,486.8832,0.33890498392481005,-10.11086090420925
2023-07-28,RETAILCO,Retail,525.34,528.29,523.78,525.06,760071,0.011812768581504152,529.9275,489.13699999999994,0.34161167336780135,-9.049021306080029
2023-07-31,RETAILCO,Retail,525.74,529.52,524.43,524.96,1818941,-0.0001904544242561368,529.112,491.2102,0.33712353786562516,-9.066343322362712
2023-08-01,RETAILCO,Retail,522.03,522.69,512.75,520.22,2129393,-0.009029259372142606,528.5604999999999,493.175,0.3323535943320338,-9.887406894162465
2023-08-02,RETAILCO,Retail,544.47,546.44,542.56,543.32,910445,0.044404290492483955,528.6805,495.37979999999993,0.3637904067110477,-5.886021132859853
2023-08-03,RETAILCO,Retail,537.34,540.03,528.55,535.68,2462504,-0.014061694765515886,528.6415000000001,497.5406,0.3662166872178043,-7.209423176857788
2023-08-04,RETAILCO,Retail,539.52,541.43,534.13,539.86,1442785,0.007803166069295209,528.671,499.86840000000007,0.36679923255400315,-6.485362896241109
2023-08-07,RETAILCO,Retail,526.55,529.84,525.36,526.94,921134,-0.023932130552365316,528.2819999999999,501.85839999999996,0.3757149869269563,-8.723367399965342
2023-08-08,RETAILCO,Retail,521.13,524.6,515.99,519.25,1376400,-0.014593691881428783,526.905,503.6416,0.36858312570503804,-10.05543045210462
2023-08-09,RETAILCO,Retail,527.52,528.85,520.6,528.38,1306615,0.01758305247953773,525.4309999999999,505.4594,0.366536371624577,-8.473930365494542
2023-08-10,RETAILCO,Retail,524.73,524.75,520.91,523.23,1486545,-0.009746773155683397,524.8315,507.04540000000003,0.33932771509507625,-9.366014204053341
2023-08-11,RETAILCO,Retail,528.26,530.94,528.12,530.72,1019447,0.014314928425357865,525.803,509.0538,0.30078258999436563,-8.068595184479467
2023-08-14,RETAILCO,Retail,523.26,531.17,518.78,523.71,1454016,-0.013208471510400943,526.493,510.73580000000004,0.3052570088003574,-9.282868525896404
2023-08-15,RETAILCO,Retail,521.53,524.43,521.02,524.29,966376,0.0011074831490709425,526.696,512.4786,0.2971350455861682,-9.182400831456782
2023-08-16,RETAILCO,Retail,535.95,539.6,528.72,535.63,2023426,0.021629250987049264,527.1455,514.2912,0.3037864933344095,-7.21808418499913
2023-08-17,RETAILCO,Retail,542.16,550.75,540.72,542.66,1685047,0.013124731624442276,528.0535,516.4152,0.3060902196663617,-6.000346440325655
2023-08-18,RETAILCO,Retail,533.51,539.28,528.01,535.12,1703130,-0.0138945195886927,528.735,518.3122,0.31012468928116455,-7.306426468040872
2023-08-21,RETAILCO,Retail,538.19,540.03,536.8,537.41,928298,0.004279413963223178,529.5695,519.9964,0.3100721336330908,-6.909752295167159
2023-08-22,RETAILCO,Retail,533.32,538.7,527.53,532.69,4024636,-0.00878286596825495,530.2645,521.5228,0.3117777752151046,-7.727351463710363
2023-08-23,RETAILCO,Retail,547.32,549.1,544.85,547.17,1284610,0.02718278923952,530.7615,523.2386,0.3008927311975055,-5.219123505976098
2023-08-24,RETAILCO,Retail,548.65,559.86,549.21,549.77,2201712,0.00475172249940603,532.3035000000001,524.513,0.27079143345431117,-4.768751082626011
2023-08-25,RETAILCO,Retail,550.14,552.03,544.23,551.27,2083144,0.0027284137002747677,533.6139999999999,525.8374,0.2687951662275939,-4.508920838385588
2023-08-28,RETAILCO,Retail,552.14,555.32,547.89,551.53,1137002,0.00047163821720741517,534.9425,527.3784,0.268715132351747,-4.463883596050577
2023-08-29,RETAILCO,Retail,555.47,565.36,553.18,557.88,1660433,0.011513426286874795,536.8255,529.0876,0.26680410042800673,-3.3639355620994182
2023-08-30,RETAILCO,Retail,574.39,577.7,567.51,576.62,4958512,0.03359145335914526,538.4905,531.1252000000001,0.2469080323102132,-0.11778971072231581
2023-08-31,RETAILCO,Retail,582.94,581.86,578.82,581.77,733251,0.008931358607054962,540.7950000000001,533.1752,0.23908555358505063,0.7742941278364945
2023-09-01,RETAILCO,Retail,593.05,603.83,593.27,593.5,891215,0.02016260721591001,543.4770000000001,535.0992000000001,0.2454667371158986,2.8061666377966477
2023-09-04,RETAILCO,Retail,614.85,619.61,608.07,613.4,1863138,0.033529907329401754,547.8,537.327,0.24076969204195586,6.253247878053014
2023-09-05,RETAILCO,Retail,618.04,623.76,617.7,617.92,1196315,0.007368764264753747,552.7335,539.2748,0.22592041523583223,7.0362030140308285
2023-09-06,RETAILCO,Retail,616.01,619.75,615.27,617.31,1330452,-0.0009871828068358512,557.1800000000001,540.9232,0.22599641694109046,6.930538714706391
2023-09-07,RETAILCO,Retail,628.39,641.19,628.04,630.84,1363345,0.02191767507411191,562.5604999999999,542.9055999999999,0.22109387201548042,9.274207517755073
2023-09-08,RETAILCO,Retail,635.72,638.04,635.75,635.75,2045766,0.007783273096189092,567.812,544.947,0.22041663444111664,10.12471851723542
2023-09-11,RETAILCO,Retail,637.54,643.48,630.76,636.67,444214,0.0014471097129373778,573.4599999999999,546.855,0.2063827635667572,10.2840810670362
2023-09-12,RETAILCO,Retail,639.34,644.03,635.75,638.71,2040977,0.003204171705907477,579.1809999999999,549.0042,0.20533050932894698,10.637450199203213
2023-09-13,RETAILCO,Retail,642.84,643.94,642.63,643.43,444603,0.007389895257628565,584.571,551.0544,0.20080320290022494,11.455049367746394
2023-09-14,RETAILCO,Retail,654.64,659.07,647.92,653.64,1233670,0.015868081998041905,590.12,553.398,0.20173280449769215,13.223627230209601
2023-09-15,RETAILCO,Retail,643.67,645.14,632.61,641.02,1406757,-0.019307263937335506,595.415,555.433,0.2107443699303694,11.03758877533345
2023-09-18,RETAILCO,Retail,647.11,651.56,645.86,647.32,1748481,0.009828086487161158,600.9105,557.685,0.20996168067868365,12.12887580114328
2023-09-19,RETAILCO,Retail,642.95,648.79,641.14,644.05,2146891,-0.005051597355249515,606.4784999999999,559.6302,0.20605026602929868,11.562445868699122
2023-09-20,RETAILCO,Retail,648.55,653.55,651.98,652.23,1231819,0.012700877261082377,611.7315,561.5175999999999,0.19583418208233033,12.979386800623605
2023-09-21,RETAILCO,Retail,652.93,658.36,643.6,652.29,953591,9.199208868038156e-05,616.8575,563.859,0.19782918820897982,12.989780010393215
2023-09-22,RETAILCO,Retail,634.3,651.23,637.05,638.85,1781790,-0.020604332428827532,621.2365,566.4101999999999,0.2228603913059046,10.66170102199897
2023-09-25,RETAILCO,Retail,631.58,636.89,631.75,631.88,1315008,-0.01091022931830632,625.254,568.8496,0.23112502208485683,9.454356487095094
2023-09-26,RETAILCO,Retail,650.22,647.76,638.87,645.78,1478884,0.021997847692599715,629.649,571.3606,0.23681290523143994,11.86211675038975
2023-09-27,RETAILCO,Retail,648.92,651.23,644.38,647.96,623748,0.0033757626436248245,633.216,573.787,0.21593849924979236,12.239736705352522
2023-09-28,RETAILCO,Retail,661.1,673.71,644.84,660.17,518205,0.018843755787394167,637.136,576.5004,0.2205784056575616,14.3547548934696
2023-09-29,RETAILCO,Retail,666.51,665.07,660.61,665.04,1526514,0.007376887771331608,640.713,579.3714,0.21461109850834145,15.198337086436876
2023-10-02,RETAILCO,Retail,674.0,675.47,673.31,673.55,1330843,0.012796222783592048,643.7205,582.428,0.1903144906837745,16.672440672094236
2023-10-03,RETAILCO,Retail,665.72,671.53,663.0,668.18,777737,-0.0079726820577537,646.2335,585.4158,0.19524874043294027,15.7422483977135
2023-10-04,RETAILCO,Retail,679.12,683.51,671.51,675.33,1672952,0.010700709389685592,649.1345,588.1777999999999,0.1957048486061559,16.980772561926226
2023-10-05,RETAILCO,Retail,694.94,701.62,688.71,693.23,1408973,0.02650556024462114,652.254,591.6638,0.2016837723220647,20.081413476528674
2023-10-06,RETAILCO,Retail,661.05,668.08,658.61,662.75,1840846,-0.04396809139823721,653.604,594.4176,0.26519946422618446,14.801662913563153
2023-10-09,RETAILCO,Retail,682.25,684.34,680.08,682.35,2154496,0.029573745756318326,655.888,597.5654,0.2823567180272104,18.196778104971422
2023-10-10,RETAILCO,Retail,695.68,699.81,690.98,696.65,897337,0.020956986883564177,658.7850000000001,601.094,0.28896299902785144,20.673826433396858
2023-10-11,RETAILCO,Retail,679.96,683.2,678.43,680.72,1219186,-0.022866575755400742,660.6495,603.842,0.3045039250594245,17.9144292395635
2023-10-12,RETAILCO,Retail,678.24,691.37,668.35,679.23,1260531,-0.0021888588553297117,661.929,606.7130000000001,0.3011075619472599,17.656331196951335
2023-10-13,RETAILCO,Retail,709.2,709.67,702.4,706.99,756183,0.040869808459579104,665.2275000000001,610.0556,0.31958044892385684,22.46492291702755
2023-10-16,RETAILCO,Retail,714.01,718.85,710.48,711.34,828609,0.0061528451604691,668.4285,613.7436,0.3191256568871428,23.218430625324803
2023-10-17,RETAILCO,Retail,728.6,741.24,725.43,729.81,1112673,0.02596507998987807,672.7165,617.9548,0.32520670365811016,26.417807032738615
2023-10-18,RETAILCO,Retail,750.11,758.49,740.71,750.91,1741506,0.028911634535015995,677.6505,622.4054,0.3342902104741139,30.07275246838732
2023-10-19,RETAILCO,Retail,748.13,757.03,750.04,753.31,798603,0.0031961220385932076,682.7014999999999,627.007,0.33358574870658164,30.488480859172018
2023-10-20,RETAILCO,Retail,745.55,744.81,743.67,744.53,1075300,-0.011655228259282335,687.9855,631.2832,0.32501112294539997,28.96760782955137
2023-10-23,RETAILCO,Retail,739.66,740.35,728.58,739.02,1636713,-0.007400642015768288,693.3425,635.5894000000001,0.3225489704508581,28.01316473237485
2023-10-24,RETAILCO,Retail,725.93,727.14,718.01,725.92,862506,-0.017726177911287944,697.3494999999999,639.622,0.33050313967311884,25.743980599341775
2023-10-25,RETAILCO,Retail,718.62,721.29,710.14,719.77,903557,-0.008472007934758663,700.9399999999999,643.3048,0.33443752527267606,24.678676597956017
2023-10-26,RETAILCO,Retail,703.27,709.18,694.1,703.6,2085560,-0.022465509815635443,703.1115,646.5236,0.34453733566488476,21.877706565044175
2023-10-27,RETAILCO,Retail,710.86,715.48,710.05,712.51,1512619,0.012663445139283747,705.485,650.0714,0.3458522442230444,23.421098215832338
2023-10-30,RETAILCO,Retail,736.21,742.27,731.54,735.76,364144,0.03263112096672338,708.5955,654.0383999999999,0.35967763259162006,27.448467001558985
2023-10-31,RETAILCO,Retail,765.41,770.4,759.74,762.14,2132269,0.03585408285310421,713.2935,658.6274000000001,0.3726544365761224,32.01801489693401
2023-11-01,RETAILCO,Retail,790.08,795.06,789.68,790.72,876211,0.03749967197627746,719.0629999999999,663.4984,0.3881357686269608,36.96864715052834
2023-11-02,RETAILCO,Retail,778.15,777.96,776.35,777.59,1107106,-0.01660511938486442,723.281,668.0548,0.39132510036558954,34.69426641261044
2023-11-03,RETAILCO,Retail,756.73,755.3,747.38,751.87,343422,-0.033076557054488864,727.737,672.0668000000001,0.37440651584498447,30.239043824701216
2023-11-06,RETAILCO,Retail,747.07,748.22,739.93,745.76,1311539,-0.008126404830622325,730.9075,675.9514,0.3675659454423474,29.18066862982851
2023-11-07,RETAILCO,Retail,725.76,727.15,725.15,726.01,729594,-0.026483050847457612,732.3755,679.314,0.37816822448148507,25.75957041399619
2023-11-08,RETAILCO,Retail,734.09,748.14,732.18,734.23,734157,0.011322158096995993,735.051,682.4662000000001,0.3672664374974952,27.183440152433747
2023-11-09,RETAILCO,Retail,750.13,753.41,748.74,750.17,646415,0.021709818449259677,738.598,685.8342,0.3716587595957614,29.944569547895373
2023-11-10,RETAILCO,Retail,771.92,782.22,772.79,776.62,557527,0.03525867470040134,742.0795,689.4966000000001,0.3649978704429133,34.5262428546683
2023-11-13,RETAILCO,Retail,777.28,782.49,762.86,775.67,874554,-0.001223249465633236,745.2959999999999,692.742,0.3656160930331067,34.36168369998269
2023-11-14,RETAILCO,Retail,797.99,800.22,795.13,795.49,736874,0.025552103342916466,748.58,696.2934,0.3652986526799944,37.79490732721289
2023-11-15,RETAILCO,Retail,767.63,767.21,755.45,763.39,1402588,-0.04035248714628725,749.204,699.215,0.3862191006493856,32.23454010046771
2023-11-16,RETAILCO,Retail,739.82,741.84,730.46,736.63,1015063,-0.0350541662845989,748.37,701.3307999999998,0.4067903186857681,27.599168543218443
